filepath,label,split,source_label,is_silence,start_sample
D:\CVprojects\DL-Project\data\off\68dd409e_nohash_1.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\left\1cc80e39_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\down\9b3ea809_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\down\5ff3f9a1_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,test,_background_noise_,1,79577
D:\CVprojects\DL-Project\data\left\e5e54cee_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\on\80c45ed6_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\no\63f7a489_nohash_4.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\down\881583a6_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,test,_background_noise_,1,846734
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,test,_background_noise_,1,43472
D:\CVprojects\DL-Project\data\no\dc6e9c04_nohash_1.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\no\90b94017_nohash_0.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\right\3006c271_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\no\5170b77f_nohash_3.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\no\0cb74144_nohash_2.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\stop\10c6d873_nohash_0.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\stop\cd85758f_nohash_1.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\right\caedb73a_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\left\e7d0eb3f_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,test,_background_noise_,1,668158
D:\CVprojects\DL-Project\data\right\616420be_nohash_2.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,test,_background_noise_,1,578988
D:\CVprojects\DL-Project\data\yes\bab36420_nohash_3.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\no\983577be_nohash_0.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\on\0717b9f6_nohash_1.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\no\4c6167ca_nohash_2.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\left\f2f0d244_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\left\6a700f9d_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\yes\7799c9cd_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,test,_background_noise_,1,536109
D:\CVprojects\DL-Project\data\go\15b0c947_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\no\5e3dde6b_nohash_1.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\stop\29fb33da_nohash_0.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\go\fac74f6a_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\go\beb458a4_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\up\16fce7de_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\on\b66f4f93_nohash_2.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\up\fbb56351_nohash_0.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\on\ca4d5368_nohash_2.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\left\3d86b69a_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\nine\676f8138_nohash_0.wav,unknown,test,nine,0,0
D:\CVprojects\DL-Project\data\nine\87070229_nohash_2.wav,unknown,test,nine,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,test,_background_noise_,1,641591
D:\CVprojects\DL-Project\data\left\59c3a7f2_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\go\68dd409e_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\on\a583c5b0_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\yes\8494fba8_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\go\5bf1f1cb_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\down\71f9bba8_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\on\ad6a46f1_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\on\f264e0df_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,test,_background_noise_,1,398281
D:\CVprojects\DL-Project\data\off\2796ac50_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\right\cfbedff9_nohash_1.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\no\d264f7b6_nohash_4.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\off\af130f12_nohash_1.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\no\b83c1acf_nohash_2.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\left\f264e0df_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\dog\86fa2dcd_nohash_2.wav,unknown,test,dog,0,0
D:\CVprojects\DL-Project\data\yes\692a88e6_nohash_1.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\stop\acfd3bc3_nohash_0.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\yes\76424fa5_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\down\da2c5f1b_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,test,_background_noise_,1,806189
D:\CVprojects\DL-Project\data\stop\acfd3bc3_nohash_2.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,test,_background_noise_,1,280800
D:\CVprojects\DL-Project\data\yes\4c6167ca_nohash_8.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\yes\bed06fac_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\stop\e0c782d5_nohash_4.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\down\63f7a489_nohash_2.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\stop\83957201_nohash_1.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\nine\c9b5ff26_nohash_1.wav,unknown,test,nine,0,0
D:\CVprojects\DL-Project\data\left\4845bb10_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\down\997867e7_nohash_1.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\up\c518d1b1_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\nine\4c841771_nohash_0.wav,unknown,test,nine,0,0
D:\CVprojects\DL-Project\data\on\f104f742_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\stop\37fc5d97_nohash_2.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\down\40b60ae9_nohash_1.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\right\cd85758f_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\down\0717b9f6_nohash_1.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\yes\3b4f8f24_nohash_2.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\yes\a7200079_nohash_1.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\left\c71e3acc_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\dog\d91a159e_nohash_0.wav,unknown,test,dog,0,0
D:\CVprojects\DL-Project\data\down\1acc97de_nohash_3.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\one\91b03183_nohash_1.wav,unknown,test,one,0,0
D:\CVprojects\DL-Project\data\off\b308773d_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\off\cfbedff9_nohash_2.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\dog\3659fc1c_nohash_0.wav,unknown,test,dog,0,0
D:\CVprojects\DL-Project\data\up\8ea6dec6_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\up\3b4f8f24_nohash_3.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\down\f2e59fea_nohash_4.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\down\ee1d8d49_nohash_4.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\yes\42a99aec_nohash_3.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\one\9c59dd28_nohash_0.wav,unknown,test,one,0,0
D:\CVprojects\DL-Project\data\stop\02ade946_nohash_0.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\nine\bed06fac_nohash_0.wav,unknown,test,nine,0,0
D:\CVprojects\DL-Project\data\off\d5ca80c6_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\right\283d7a53_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,test,_background_noise_,1,295114
D:\CVprojects\DL-Project\data\follow\f2e59fea_nohash_4.wav,unknown,test,follow,0,0
D:\CVprojects\DL-Project\data\go\62f05757_nohash_1.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\up\c727b558_nohash_0.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\one\39a12648_nohash_0.wav,unknown,test,one,0,0
D:\CVprojects\DL-Project\data\on\a8e25ebb_nohash_1.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\yes\8fe67225_nohash_3.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\up\8769c34c_nohash_2.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\up\adebe223_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\stop\ee1d8d49_nohash_1.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\on\1afd49bf_nohash_1.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\on\5170b77f_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\yes\da1d320c_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\up\d21fd169_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\down\c9b5ff26_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\seven\d962e5ac_nohash_4.wav,unknown,test,seven,0,0
D:\CVprojects\DL-Project\data\cat\31267b59_nohash_0.wav,unknown,test,cat,0,0
D:\CVprojects\DL-Project\data\go\1b4c9b89_nohash_4.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\right\5744b6a7_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\off\90b0b91a_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\no\be91a00a_nohash_0.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\up\a045368c_nohash_3.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\visual\15dd287d_nohash_3.wav,unknown,test,visual,0,0
D:\CVprojects\DL-Project\data\left\fb7eb481_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\two\53578f4e_nohash_1.wav,unknown,test,two,0,0
D:\CVprojects\DL-Project\data\up\ace072ba_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\right\4fd1443e_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\down\1eddce1d_nohash_1.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\down\6c429c7b_nohash_2.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\on\5170b77f_nohash_3.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\left\9a69672b_nohash_3.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\go\b76f6088_nohash_1.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\yes\a60a09cf_nohash_1.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\go\004ae714_nohash_1.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\on\97f4c236_nohash_4.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\up\91b03183_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\stop\9a69672b_nohash_2.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\down\c7dc7278_nohash_2.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\right\0f7266cf_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\no\cfbedff9_nohash_3.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,test,_background_noise_,1,1167039
D:\CVprojects\DL-Project\data\zero\cce7416f_nohash_2.wav,unknown,test,zero,0,0
D:\CVprojects\DL-Project\data\right\ca4d5368_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\stop\e41a903b_nohash_2.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\on\c9b5ff26_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\no\2fa39636_nohash_1.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,test,_background_noise_,1,440712
D:\CVprojects\DL-Project\data\yes\3d86b69a_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\no\d5b963aa_nohash_1.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\up\a045368c_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,test,_background_noise_,1,473799
D:\CVprojects\DL-Project\data\stop\68dd409e_nohash_1.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\right\3bfd30e6_nohash_2.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\down\f2e59fea_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\up\ad89eb1e_nohash_0.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\house\3df9a3d4_nohash_1.wav,unknown,test,house,0,0
D:\CVprojects\DL-Project\data\up\f9643d42_nohash_2.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\off\9a4d12fd_nohash_2.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\left\e1469561_nohash_3.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,test,_background_noise_,1,595772
D:\CVprojects\DL-Project\data\left\18f8afd5_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\up\563aa4e6_nohash_2.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\on\6021f08b_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\right\5e3dde6b_nohash_2.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\go\eb0676ec_nohash_1.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\up\8fe67225_nohash_3.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\left\179a61b7_nohash_2.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\no\708a9569_nohash_0.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\stop\d1a4fb3f_nohash_0.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,test,_background_noise_,1,887948
D:\CVprojects\DL-Project\data\down\d1a4fb3f_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\visual\cc4f9250_nohash_2.wav,unknown,test,visual,0,0
D:\CVprojects\DL-Project\data\off\1626bc5a_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\yes\9a356ab9_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\go\a7acbbeb_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\right\97f4c236_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\yes\7e1054e7_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\up\b52bd596_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\on\c7dc7278_nohash_2.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\off\cd85758f_nohash_1.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\up\d962e5ac_nohash_2.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\off\226537ab_nohash_2.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\down\0f7266cf_nohash_2.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\yes\cc3d1613_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\right\a5d485dc_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\off\cae62f38_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\off\caf9fceb_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\right\83f9c4ab_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\right\feb1d305_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\on\85d2ac4b_nohash_0.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\yes\37dca74f_nohash_1.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,test,_background_noise_,1,750915
D:\CVprojects\DL-Project\data\down\18f8afd5_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\up\f428ca69_nohash_2.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\down\f9643d42_nohash_2.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\go\a8ee11c7_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,test,_background_noise_,1,109379
D:\CVprojects\DL-Project\data\left\db24628d_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\down\bb05582b_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\right\0f250098_nohash_1.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\one\2aca1e72_nohash_6.wav,unknown,test,one,0,0
D:\CVprojects\DL-Project\data\left\363c6bad_nohash_2.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\off\c22d3f18_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\no\876c84d6_nohash_1.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\go\333d7ddb_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\five\94d370bf_nohash_3.wav,unknown,test,five,0,0
D:\CVprojects\DL-Project\data\left\f428ca69_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\off\a929f9b9_nohash_4.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\yes\bbd0bbd0_nohash_2.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\marvin\1f653d27_nohash_0.wav,unknown,test,marvin,0,0
D:\CVprojects\DL-Project\data\left\c678e0b3_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\right\b49caed3_nohash_1.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\left\48a8a69d_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\stop\e0c782d5_nohash_0.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\off\caedb73a_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\right\63f7a489_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\eight\692a88e6_nohash_1.wav,unknown,test,eight,0,0
D:\CVprojects\DL-Project\data\off\135c6841_nohash_1.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\yes\09a7aa2a_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\left\42a99aec_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\go\b97c9f77_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\marvin\ad6a46f1_nohash_0.wav,unknown,test,marvin,0,0
D:\CVprojects\DL-Project\data\stop\97f4c236_nohash_3.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\up\4a1e736b_nohash_0.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\right\cd85758f_nohash_1.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\off\210f3aa9_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,test,_background_noise_,1,736192
D:\CVprojects\DL-Project\data\learn\63f7a489_nohash_0.wav,unknown,test,learn,0,0
D:\CVprojects\DL-Project\data\up\c39703ec_nohash_0.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\off\05cf43ef_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\off\aef8dcf5_nohash_0.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\no\e4be0cf6_nohash_0.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\stop\c7dc7278_nohash_1.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\right\34e8c726_nohash_0.wav,right,test,right,0,0
D:\CVprojects\DL-Project\data\on\95299b6c_nohash_1.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\no\e0c782d5_nohash_0.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\left\6ace4fe1_nohash_4.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\stop\5170b77f_nohash_3.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\up\4c841771_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,test,_background_noise_,1,784972
D:\CVprojects\DL-Project\data\one\d0faf7e4_nohash_1.wav,unknown,test,one,0,0
D:\CVprojects\DL-Project\data\left\6b889021_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\off\d5b963aa_nohash_2.wav,off,test,off,0,0
D:\CVprojects\DL-Project\data\learn\2b5e346d_nohash_1.wav,unknown,test,learn,0,0
D:\CVprojects\DL-Project\data\on\b5cf6ea8_nohash_4.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\nine\4fd1443e_nohash_1.wav,unknown,test,nine,0,0
D:\CVprojects\DL-Project\data\seven\a6f2fd71_nohash_2.wav,unknown,test,seven,0,0
D:\CVprojects\DL-Project\data\down\c22d3f18_nohash_2.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\on\5e3dde6b_nohash_2.wav,on,test,on,0,0
D:\CVprojects\DL-Project\data\go\f9643d42_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\five\44715c1c_nohash_2.wav,unknown,test,five,0,0
D:\CVprojects\DL-Project\data\yes\cd85758f_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\no\db24628d_nohash_3.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\left\12623a81_nohash_0.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\up\d264f7b6_nohash_2.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\stop\a04817c2_nohash_2.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\yes\f2e59fea_nohash_0.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\four\8e523821_nohash_0.wav,unknown,test,four,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,test,_background_noise_,1,384059
D:\CVprojects\DL-Project\data\up\b83c1acf_nohash_1.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\stop\f875f965_nohash_0.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\stop\2da58b32_nohash_3.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\three\94de6a6a_nohash_3.wav,unknown,test,three,0,0
D:\CVprojects\DL-Project\data\no\25e95412_nohash_7.wav,no,test,no,0,0
D:\CVprojects\DL-Project\data\go\5efb758c_nohash_0.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\stop\189cbabe_nohash_3.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\zero\cd7f8c1b_nohash_3.wav,unknown,test,zero,0,0
D:\CVprojects\DL-Project\data\stop\964e8cfd_nohash_0.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\up\c7124b73_nohash_0.wav,up,test,up,0,0
D:\CVprojects\DL-Project\data\down\79903546_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\yes\e0c782d5_nohash_2.wav,yes,test,yes,0,0
D:\CVprojects\DL-Project\data\left\f568162b_nohash_1.wav,left,test,left,0,0
D:\CVprojects\DL-Project\data\go\6e2ef3d5_nohash_1.wav,go,test,go,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,test,_background_noise_,1,911280
D:\CVprojects\DL-Project\data\stop\a1533da4_nohash_1.wav,stop,test,stop,0,0
D:\CVprojects\DL-Project\data\down\9d4bab4f_nohash_0.wav,down,test,down,0,0
D:\CVprojects\DL-Project\data\down\ca4d5368_nohash_4.wav,down,test,down,0,0
